pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi)
23.0,105.0,1.0,4.6372908451546335,14.994614128719348,0.0,0.0
23.0,113.0,0.1,4.594521985124908,15.216438590910991,0.0,0.0
23.0,113.0,0.3,4.594521985124908,15.216438590910991,0.0,0.0
23.0,113.0,0.7,4.594521985124908,15.216438590910991,0.0,0.0
23.0,113.0,1.0,4.594521985124908,15.216438590910991,0.0,0.0
23.0,121.0,0.1,4.5496550500615385,14.73084137170138,0.0,0.0
23.0,121.0,0.3,4.5496550500615385,14.73084137170138,0.0,0.0
23.0,121.0,0.7,4.5496550500615385,14.73084137170138,0.0,0.0
23.0,121.0,1.0,4.5496550500615385,14.73084137170138,0.0,0.0
23.0,127.0,0.1,4.574785883480098,15.405422291521953,0.0,0.0
23.0,127.0,0.3,4.574785883480098,15.405422291521953,0.0,0.0
23.0,127.0,0.7,4.574785883480098,15.405422291521953,0.0,0.0
23.0,127.0,1.0,4.574785883480098,15.405422291521953,0.0,0.0
24.0,1.0,0.1,0.5870796790894887,0.1050774260540241,0.0,0.0
24.0,1.0,0.3,0.5870796790894887,0.1050774260540241,0.0,0.0
24.0,1.0,0.7,0.5870796790894887,0.1050774260540241,0.0,0.0
24.0,1.0,1.0,0.5870796790894887,0.1050774260540241,0.0,0.0
24.0,9.0,0.1,0.5983303966829568,0.13311883786132847,0.0,0.0
24.0,9.0,0.3,0.5983303966829568,0.13311883786132847,0.0,0.0
24.0,9.0,0.7,0.5983303966829568,0.13311883786132847,0.0,0.0
24.0,9.0,1.0,0.5983303966829568,0.13311883786132847,0.0,0.0
24.0,17.0,0.1,0.5894446154417066,0.4042618589089005,0.0,0.0
24.0,17.0,0.3,0.5894446154417066,0.4042618589089005,0.0,0.0
24.0,17.0,0.7,0.5894446154417066,0.4042618589089005,0.0,0.0
24.0,17.0,1.0,0.5894446154417066,0.4042618589089005,0.0,0.0
24.0,25.0,0.1,0.5306956400626056,0.717284239551321,0.0,0.0
24.0,25.0,0.3,0.5306956400626056,0.717284239551321,0.0,0.0
24.0,25.0,0.7,0.5306956400626056,0.717284239551321,0.0,0.0
24.0,25.0,1.0,0.5306956400626056,0.717284239551321,0.0,0.0
24.0,33.0,0.1,0.7004872016107672,1.2850709615317026,0.0,0.0
24.0,33.0,0.3,0.7004872016107672,1.2850709615317026,0.0,0.0
24.0,33.0,0.7,0.7004872016107672,1.2850709615317026,0.0,0.0
24.0,33.0,1.0,0.7004872016107672,1.2850709615317026,0.0,0.0
24.0,41.0,0.1,0.9813438809692094,2.0694022156693928,0.0,0.0
24.0,41.0,0.3,0.9813438809692094,2.0694022156693928,0.0,0.0
24.0,41.0,0.7,0.9813438809692094,2.0694022156693928,0.0,0.0
24.0,41.0,1.0,0.9813438809692094,2.0694022156693928,0.0,0.0
24.0,49.0,0.1,1.3565712054925543,3.0627996237419794,0.0,0.0
24.0,49.0,0.3,1.3565712054925543,3.0627996237419794,0.0,0.0
24.0,49.0,0.7,1.3565712054925543,3.0627996237419794,0.0,0.0
24.0,49.0,1.0,1.3565712054925543,3.0627996237419794,0.0,0.0
24.0,57.0,0.1,1.6699351522846528,4.098833082189458,0.0,0.0
24.0,57.0,0.3,1.6699351522846528,4.098833082189458,0.0,0.0
24.0,57.0,0.7,1.6699351522846528,4.098833082189458,0.0,0.0
24.0,57.0,1.0,1.6699351522846528,4.098833082189458,0.0,0.0
24.0,65.0,0.1,2.2641526063294752,5.503303813986265,0.0,0.0
24.0,65.0,0.3,2.2641526063294752,5.503303813986265,0.0,0.0
24.0,65.0,0.7,2.2641526063294752,5.503303813986265,0.0,0.0
24.0,65.0,1.0,2.2641526063294752,5.503303813986265,0.0,0.0
24.0,73.0,0.1,2.791861009964824,6.944319796655307,0.0,0.0
24.0,73.0,0.3,2.791861009964824,6.944319796655307,0.0,0.0
24.0,73.0,0.7,2.791861009964824,6.944319796655307,0.0,0.0
24.0,73.0,1.0,2.791861009964824,6.944319796655307,0.0,0.0
24.0,81.0,0.1,3.366124894392522,8.926380732402427,0.0,0.0
24.0,81.0,0.3,3.366124894392522,8.926380732402427,0.0,0.0
24.0,81.0,0.7,3.366124894392522,8.926380732402427,0.0,0.0
24.0,81.0,1.0,3.366124894392522,8.926380732402427,0.0,0.0
24.0,89.0,0.1,3.8655062286011974,12.066064407031128,0.0,0.0
24.0,89.0,0.3,3.8655062286011974,12.066064407031128,0.0,0.0
24.0,89.0,0.7,3.8655062286011974,12.066064407031128,0.0,0.0
24.0,89.0,1.0,3.8655062286011974,12.066064407031128,0.0,0.0
24.0,97.0,0.1,4.028361809866671,15.279933528111952,0.0,0.0
24.0,97.0,0.3,4.028361809866671,15.279933528111952,0.0,0.0
24.0,97.0,0.7,4.028361809866671,15.279933528111952,0.0,0.0
24.0,97.0,1.0,4.028361809866671,15.279933528111952,0.0,0.0
24.0,105.0,0.1,4.0335356407846,15.489661054268932,0.0,0.0
24.0,105.0,0.3,4.0335356407846,15.489661054268932,0.0,0.0
24.0,105.0,0.7,4.0335356407846,15.489661054268932,0.0,0.0
24.0,105.0,1.0,4.0335356407846,15.489661054268932,0.0,0.0
24.0,113.0,0.1,3.9868384392139857,14.990560054481923,0.0,0.0
24.0,113.0,0.3,3.9868384392139857,14.990560054481923,0.0,0.0
24.0,113.0,0.7,3.9868384392139857,14.990560054481923,0.0,0.0
24.0,113.0,1.0,3.9868384392139857,14.990560054481923,0.0,0.0
24.0,121.0,0.1,3.9815656868512392,15.341703668250977,0.0,0.0
24.0,121.0,0.3,3.9815656868512392,15.341703668250977,0.0,0.0
24.0,121.0,0.7,3.9815656868512392,15.341703668250977,0.0,0.0
24.0,121.0,1.0,3.9815656868512392,15.341703668250977,0.0,0.0
24.0,127.0,0.1,3.9545831785767556,15.665534557136846,0.0,0.0
24.0,127.0,0.3,3.9545831785767556,15.665534557136846,0.0,0.0
24.0,127.0,0.7,3.9545831785767556,15.665534557136846,0.0,0.0
24.0,127.0,1.0,3.9545831785767556,15.665534557136846,0.0,0.0
25.0,1.0,0.1,0.8467838390014749,0.01848813493589535,0.0,0.0
25.0,1.0,0.3,0.8467838390014749,0.01848813493589535,0.0,0.0
25.0,1.0,0.7,0.8467838390014749,0.01848813493589535,0.0,0.0
25.0,1.0,1.0,0.8467838390014749,0.01848813493589535,0.0,0.0
25.0,9.0,0.1,0.9117482330947974,0.02243319445063221,0.0,0.0
25.0,9.0,0.3,0.9117482330947974,0.02243319445063221,0.0,0.0
25.0,9.0,0.7,0.9117482330947974,0.02243319445063221,0.0,0.0
25.0,9.0,1.0,0.9117482330947974,0.02243319445063221,0.0,0.0
25.0,17.0,0.1,0.8755903460980426,0.2600719419744212,0.0,0.0
25.0,17.0,0.3,0.8755903460980426,0.2600719419744212,0.0,0.0
25.0,17.0,0.7,0.8755903460980426,0.2600719419744212,0.0,0.0
25.0,17.0,1.0,0.8755903460980426,0.2600719419744212,0.0,0.0
25.0,25.0,0.1,0.8997449221224193,0.6014986857892535,0.0,0.0
25.0,25.0,0.3,0.8997449221224193,0.6014986857892535,0.0,0.0
25.0,25.0,0.7,0.8997449221224193,0.6014986857892535,0.0,0.0
25.0,25.0,1.0,0.8997449221224193,0.6014986857892535,0.0,0.0
25.0,33.0,0.1,1.2935843233332773,1.1015504302183023,0.0,0.0
25.0,33.0,0.3,1.2935843233332773,1.1015504302183023,0.0,0.0
25.0,33.0,0.7,1.2935843233332773,1.1015504302183023,0.0,0.0
25.0,33.0,1.0,1.2935843233332773,1.1015504302183023,0.0,0.0
25.0,41.0,0.1,1.3972314231517076,1.8188246778506725,0.0,0.0
25.0,41.0,0.3,1.3972314231517076,1.8188246778506725,0.0,0.0
25.0,41.0,0.7,1.3972314231517076,1.8188246778506725,0.0,0.0
25.0,41.0,1.0,1.3972314231517076,1.8188246778506725,0.0,0.0
25.0,49.0,0.1,1.810074732039914,2.6029922784679194,0.0,0.0
25.0,49.0,0.3,1.810074732039914,2.6029922784679194,0.0,0.0
25.0,49.0,0.7,1.810074732039914,2.6029922784679194,0.0,0.0
25.0,49.0,1.0,1.810074732039914,2.6029922784679194,0.0,0.0
25.0,57.0,0.1,2.37246001819692,3.7023881740740907,0.0,0.0
25.0,57.0,0.3,2.37246001819692,3.7023881740740907,0.0,0.0
25.0,57.0,0.7,2.37246001819692,3.7023881740740907,0.0,0.0
25.0,57.0,1.0,2.37246001819692,3.7023881740740907,0.0,0.0
25.0,65.0,0.1,2.982460607558288,5.144625298090177,0.0,0.0
25.0,65.0,0.3,2.982460607558288,5.144625298090177,0.0,0.0
25.0,65.0,0.7,2.982460607558288,5.144625298090177,0.0,0.0
25.0,65.0,1.0,2.982460607558288,5.144625298090177,0.0,0.0
25.0,73.0,0.1,3.717013632651111,6.504682694376174,0.0,0.0
25.0,73.0,0.3,3.717013632651111,6.504682694376174,0.0,0.0
25.0,73.0,0.7,3.717013632651111,6.504682694376174,0.0,0.0
25.0,73.0,1.0,3.717013632651111,6.504682694376174,0.0,0.0
25.0,81.0,0.1,4.532022472307938,8.440369424061316,0.0,0.0
25.0,81.0,0.3,4.532022472307938,8.440369424061316,0.0,0.0
25.0,81.0,0.7,4.532022472307938,8.440369424061316,0.0,0.0
25.0,81.0,1.0,4.532022472307938,8.440369424061316,0.0,0.0
25.0,89.0,0.1,5.184101299792145,10.852196660582624,0.0,0.0
25.0,89.0,0.3,5.184101299792145,10.852196660582624,0.0,0.0
25.0,89.0,0.7,5.184101299792145,10.852196660582624,0.0,0.0
25.0,89.0,1.0,5.184101299792145,10.852196660582624,0.0,0.0
25.0,97.0,0.1,5.588098615374549,14.500129987835573,0.0,0.0
25.0,97.0,0.3,5.588098615374549,14.500129987835573,0.0,0.0
25.0,97.0,0.7,5.588098615374549,14.500129987835573,0.0,0.0
25.0,97.0,1.0,5.588098615374549,14.500129987835573,0.0,0.0
25.0,105.0,0.1,5.5541945049613295,14.004663723436794,0.0,0.0
25.0,105.0,0.3,5.5541945049613295,14.004663723436794,0.0,0.0
25.0,105.0,0.7,5.5541945049613295,14.004663723436794,0.0,0.0
25.0,105.0,1.0,5.5541945049613295,14.004663723436794,0.0,0.0
25.0,113.0,0.1,5.527754459826846,15.389974252638423,0.0,0.0
25.0,113.0,0.3,5.527754459826846,15.389974252638423,0.0,0.0
25.0,113.0,0.7,5.527754459826846,15.389974252638423,0.0,0.0
25.0,113.0,1.0,5.527754459826846,15.389974252638423,0.0,0.0
25.0,121.0,0.1,5.485887782262223,14.944175987324027,0.0,0.0
25.0,121.0,0.3,5.485887782262223,14.944175987324027,0.0,0.0
25.0,121.0,0.7,5.485887782262223,14.944175987324027,0.0,0.0
25.0,121.0,1.0,5.485887782262223,14.944175987324027,0.0,0.0
25.0,127.0,0.1,5.465432724132755,14.604046940320458,0.0,0.0
25.0,127.0,0.3,5.465432724132755,14.604046940320458,0.0,0.0
25.0,127.0,0.7,5.465432724132755,14.604046940320458,0.0,0.0
25.0,127.0,1.0,5.465432724132755,14.604046940320458,0.0,0.0
26.0,1.0,0.1,0.6921738301383942,0.26500208925361307,0.0,0.0
26.0,1.0,0.3,0.6921738301383942,0.26500208925361307,0.0,0.0
26.0,1.0,0.7,0.6921738301383942,0.26500208925361307,0.0,0.0
26.0,1.0,1.0,0.6921738301383942,0.26500208925361307,0.0,0.0
26.0,9.0,0.1,0.6870685320070459,0.3319616797786745,0.0,0.0
26.0,9.0,0.3,0.6870685320070459,0.3319616797786745,0.0,0.0
26.0,9.0,0.7,0.6870685320070459,0.3319616797786745,0.0,0.0
26.0,9.0,1.0,0.6870685320070459,0.3319616797786745,0.0,0.0
26.0,17.0,0.1,0.6450743587393334,0.7348602058506488,0.0,0.0
26.0,17.0,0.3,0.6450743587393334,0.7348602058506488,0.0,0.0
26.0,17.0,0.7,0.6450743587393334,0.7348602058506488,0.0,0.0
26.0,17.0,1.0,0.6450743587393334,0.7348602058506488,0.0,0.0
26.0,25.0,0.1,0.6170037714515085,1.2177457546644146,0.0,0.0
26.0,25.0,0.3,0.6170037714515085,1.2177457546644146,0.0,0.0
26.0,25.0,0.7,0.6170037714515085,1.2177457546644146,0.0,0.0
26.0,25.0,1.0,0.6170037714515085,1.2177457546644146,0.0,0.0
26.0,33.0,0.1,0.9574173275306574,1.7765656328049044,0.0,0.0
26.0,33.0,0.3,0.9574173275306574,1.7765656328049044,0.0,0.0
26.0,33.0,0.7,0.9574173275306574,1.7765656328049044,0.0,0.0
26.0,33.0,1.0,0.9574173275306574,1.7765656328049044,0.0,0.0
26.0,41.0,0.1,1.0891348796849556,2.7230988554374855,0.0,0.0
26.0,41.0,0.3,1.0891348796849556,2.7230988554374855,0.0,0.0
26.0,41.0,0.7,1.0891348796849556,2.7230988554374855,0.0,0.0
26.0,41.0,1.0,1.0891348796849556,2.7230988554374855,0.0,0.0
26.0,49.0,0.1,1.475647965843572,3.6029774452349965,0.0,0.0
26.0,49.0,0.3,1.475647965843572,3.6029774452349965,0.0,0.0
26.0,49.0,0.7,1.475647965843572,3.6029774452349965,0.0,0.0
26.0,49.0,1.0,1.475647965843572,3.6029774452349965,0.0,0.0
26.0,57.0,0.1,1.8977224647428306,4.7781688389649934,0.0,0.0
26.0,57.0,0.3,1.8977224647428306,4.7781688389649934,0.0,0.0
26.0,57.0,0.7,1.8977224647428306,4.7781688389649934,0.0,0.0
26.0,57.0,1.0,1.8977224647428306,4.7781688389649934,0.0,0.0
26.0,65.0,0.1,2.5358828400822118,6.276148302930407,0.0,0.0
26.0,65.0,0.3,2.5358828400822118,6.276148302930407,0.0,0.0
