pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi)
21.0,127.0,0.7,60.59895324707031,78.39533996582031,0.0,0.0
21.0,127.0,1.0,60.59895324707031,78.39533996582031,0.0,0.0
22.0,1.0,0.1,25.878936767578125,31.983470916748047,0.0,0.0
22.0,1.0,0.3,25.878936767578125,31.983470916748047,0.0,0.0
22.0,1.0,0.7,25.878936767578125,31.983470916748047,0.0,0.0
22.0,1.0,1.0,25.878936767578125,31.983470916748047,0.0,0.0
22.0,9.0,0.1,28.036895751953125,32.71503448486328,0.0,0.0
22.0,9.0,0.3,28.036895751953125,32.71503448486328,0.0,0.0
22.0,9.0,0.7,28.036895751953125,32.71503448486328,0.0,0.0
22.0,9.0,1.0,28.036895751953125,32.71503448486328,0.0,0.0
22.0,17.0,0.1,24.49493408203125,32.252140045166016,0.0,0.0
22.0,17.0,0.3,24.49493408203125,32.252140045166016,0.0,0.0
22.0,17.0,0.7,24.49493408203125,32.252140045166016,0.0,0.0
22.0,17.0,1.0,24.49493408203125,32.252140045166016,0.0,0.0
22.0,25.0,0.1,27.481552124023438,54.23624801635742,0.0,0.0
22.0,25.0,0.3,27.481552124023438,54.23624801635742,0.0,0.0
22.0,25.0,0.7,27.481552124023438,54.23624801635742,0.0,0.0
22.0,25.0,1.0,27.481552124023438,54.23624801635742,0.0,0.0
22.0,33.0,0.1,27.28990936279297,56.5235710144043,0.0,0.0
22.0,33.0,0.3,27.28990936279297,56.5235710144043,0.0,0.0
22.0,33.0,0.7,27.28990936279297,56.5235710144043,0.0,0.0
22.0,33.0,1.0,27.28990936279297,56.5235710144043,0.0,0.0
22.0,41.0,0.1,27.384765625,58.97300720214844,0.0,0.0
22.0,41.0,0.3,27.384765625,58.97300720214844,0.0,0.0
22.0,41.0,0.7,27.384765625,58.97300720214844,0.0,0.0
22.0,41.0,1.0,27.384765625,58.97300720214844,0.0,0.0
22.0,49.0,0.1,47.61726379394531,61.32160186767578,0.0,0.0
22.0,49.0,0.3,47.61726379394531,61.32160186767578,0.0,0.0
